Timestamp,Source_IP,Destination_IP,Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
2025-06-06 16:32:15,192.168.28.105,134.17.43.169,53,Telnet,ICMP,2137.0,Mozilla/5.0,Success,0,Normal
2025-06-06 17:03:49,192.168.192.111,139.47.254.81,25,Telnet,TCP,1756.0,nmap/7.80,Success,0,Normal
2025-06-06 09:04:49,192.168.203.102,162.162.13.167,167,HTTP,ICMP,979.0,curl/7.68.0,Success,0,Normal
2025-06-06 17:06:49,192.168.152.198,221.158.92.230,25,Telnet,UDP,2202.0,curl/7.68.0,Success,0,Normal
2025-06-04 23:11:11,192.168.73.51,146.51.88.170,167,SSH,ICMP,2766.0,Mozilla/5.0,Success,0,Normal
2025-06-03 00:24:33,192.168.185.68,202.45.72.194,21,SMTP,UDP,2479.0,Mozilla/5.0,Success,0,Normal
2025-06-03 18:21:50,192.168.79.100,5.116.159.101,22,HTTPS,UDP,1859.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 14:05:54,192.168.126.155,107.8.135.196,22,SSH,UDP,1548.0,nmap/7.80,Success,0,Normal
2025-06-01 11:52:20,192.168.136.90,159.13.222.234,22,SMTP,UDP,2577.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 02:54:39,192.168.201.234,208.60.140.44,80,HTTPS,TCP,2755.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 22:39:22,192.168.62.219,38.70.248.222,22,HTTPS,TCP,933.0,Mozilla/5.0,Success,0,Normal
2025-06-01 19:23:51,192.168.47.96,184.81.192.85,22,Telnet,UDP,1606.0,curl/7.68.0,Success,0,Normal
2025-06-04 10:56:44,214.149.139.61,187.74.118.70,135,Telnet,ICMP,1963.0,Nikto/2.1.6,Failure,1,BotAttack
2025-06-05 14:07:33,166.225.57.211,221.9.190.98,167,Telnet,UDP,1432.0,python-requests/2.25.1,Failure,1,BotAttack
2025-06-02 14:35:46,192.168.174.218,210.157.105.69,21,HTTPS,TCP,2746.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 10:31:02,192.168.81.213,214.233.53.247,22,SSH,UDP,1773.0,Wget/1.20.3,Success,0,Normal
2025-06-03 20:03:47,192.168.25.13,72.221.147.217,25,HTTPS,TCP,1863.0,Wget/1.20.3,Success,0,Normal
2025-06-06 08:37:26,192.168.75.236,136.199.37.224,25,SSH,ICMP,1126.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 05:06:43,192.168.23.50,95.53.152.117,21,HTTP,UDP,2131.0,curl/7.68.0,Success,0,Normal
2025-06-05 14:52:32,192.168.71.38,131.44.145.226,167,SSH,ICMP,1719.0,Mozilla/5.0,Success,0,Normal
2025-06-02 20:23:33,192.168.18.240,215.28.206.207,80,DNS,UDP,1657.0,Wget/1.20.3,Success,0,Normal
2025-06-03 08:11:16,192.168.121.5,218.21.102.70,25,DNS,UDP,521.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 16:17:59,192.168.56.38,96.143.63.152,167,SSH,UDP,2523.0,nmap/7.80,Success,0,Normal
2025-06-05 17:50:52,192.168.218.67,195.129.147.7,53,SSH,TCP,2042.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 02:42:55,192.168.232.39,162.227.39.59,25,DNS,TCP,607.0,Nikto/2.1.6,Success,0,Normal
2025-06-01 12:53:43,192.168.16.26,174.105.98.220,25,SSH,TCP,1852.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 04:17:00,192.168.250.219,200.155.195.85,80,SSH,ICMP,2511.0,python-requests/2.25.1,Failure,0,Normal
2025-06-06 18:34:22,192.168.63.171,75.176.190.181,25,DNS,TCP,2215.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 21:54:40,166.225.57.211,96.213.108.25,167,SSH,ICMP,2212.0,curl/7.68.0,Failure,1,BotAttack
2025-06-04 01:15:36,192.168.104.3,213.131.60.242,80,SSH,UDP,1837.0,Mozilla/5.0,Success,0,Normal
2025-06-02 13:52:47,192.168.170.27,84.146.182.97,21,SMTP,TCP,695.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 17:41:26,192.168.86.64,14.145.141.107,22,HTTPS,ICMP,1363.0,Mozilla/5.0,Success,0,Normal
2025-06-03 03:27:16,192.168.146.58,215.74.233.8,25,FTP,ICMP,660.0,Nikto/2.1.6,Success,0,Normal
2025-06-03 16:29:13,192.168.195.89,111.91.80.232,53,Telnet,UDP,1173.0,nmap/7.80,Success,0,Normal
2025-06-03 08:21:59,192.168.212.4,210.84.208.109,25,FTP,UDP,674.0,python-requests/2.25.1,Success,0,Normal
2025-06-05 12:13:56,192.168.129.120,167.28.166.89,167,FTP,TCP,1826.0,nmap/7.80,Failure,0,Normal
2025-06-04 11:20:33,222.104.51.43,199.150.231.236,23,HTTPS,ICMP,121.0,Nikto/2.1.6,Failure,1,PortScan
2025-06-03 08:54:41,192.168.55.82,216.58.187.130,22,SMTP,ICMP,334.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 14:41:14,192.168.231.131,96.147.110.117,21,HTTPS,UDP,247.0,Mozilla/5.0,Success,0,Normal
2025-06-01 17:19:32,115.215.224.6,85.76.225.72,23,HTTP,UDP,2671.0,Nikto/2.1.6,Failure,1,BotAttack
2025-06-01 06:36:26,192.168.72.217,75.219.64.249,80,HTTPS,TCP,724.0,nmap/7.80,Success,0,Normal
2025-06-05 01:24:42,192.168.207.186,198.168.249.9,167,SMTP,TCP,2748.0,Wget/1.20.3,Success,0,Normal
2025-06-03 03:54:25,7.45.27.22,160.43.70.105,23,Telnet,TCP,165.0,Mozilla/5.0,Failure,1,PortScan
2025-06-06 10:57:08,183.212.254.5,128.57.109.176,167,DNS,TCP,1855.0,python-requests/2.25.1,Failure,1,BotAttack
2025-06-04 00:51:50,192.168.231.233,221.147.219.37,80,DNS,TCP,730.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 01:43:54,192.168.241.168,217.160.22.175,21,SMTP,ICMP,1132.0,curl/7.68.0,Success,0,Normal
2025-06-05 23:13:54,192.168.230.52,162.56.46.247,21,HTTPS,ICMP,1229.0,Mozilla/5.0,Success,0,Normal
2025-06-02 04:51:16,192.168.127.212,57.119.217.255,167,HTTP,ICMP,280.0,curl/7.68.0,Success,0,Normal
2025-06-04 23:16:48,192.168.96.33,198.96.23.70,21,DNS,ICMP,2395.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 19:42:53,192.168.4.18,172.159.57.181,25,Telnet,UDP,2903.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 13:44:28,192.168.107.108,119.144.248.8,22,SMTP,ICMP,1840.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 22:02:21,192.168.101.125,218.102.12.146,167,Telnet,UDP,2498.0,nmap/7.80,Success,0,Normal
2025-06-05 03:06:14,192.168.241.144,193.78.219.47,80,SMTP,UDP,2763.0,curl/7.68.0,Success,0,Normal
2025-06-04 11:30:00,192.168.60.150,131.5.47.164,22,HTTP,ICMP,1836.0,nmap/7.80,Success,0,Normal
2025-06-04 08:47:29,192.168.140.223,197.156.0.100,21,DNS,UDP,567.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 13:21:58,192.168.250.139,137.171.112.80,21,SSH,ICMP,2052.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 11:36:51,192.168.96.23,173.26.203.240,53,SSH,ICMP,2800.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 17:43:43,192.168.194.108,80.226.70.164,53,SMTP,TCP,2551.0,Wget/1.20.3,Success,0,Normal
2025-06-03 03:00:15,192.168.145.202,103.162.86.254,167,Telnet,ICMP,552.0,nmap/7.80,Success,0,Normal
2025-06-02 10:49:55,192.168.142.106,51.171.112.57,22,HTTP,UDP,1736.0,Wget/1.20.3,Success,0,Normal
2025-06-03 20:43:12,192.168.23.140,186.6.108.211,167,HTTPS,TCP,932.0,Wget/1.20.3,Success,0,Normal
2025-06-01 17:06:52,192.168.47.124,29.203.175.50,53,HTTPS,ICMP,204.0,nmap/7.80,Success,0,Normal
2025-06-01 03:28:53,192.168.213.100,187.181.17.97,53,FTP,ICMP,1379.0,nmap/7.80,Success,0,Normal
2025-06-04 23:48:07,192.168.107.29,9.25.180.116,21,FTP,UDP,263.0,nmap/7.80,Success,0,Normal
2025-06-04 00:40:19,192.168.55.204,209.41.135.193,53,SSH,TCP,597.0,nmap/7.80,Success,0,Normal
2025-06-02 13:23:37,85.23.127.120,192.94.193.227,167,SSH,TCP,93.0,Wget/1.20.3,Failure,1,PortScan
2025-06-06 09:28:26,192.168.219.226,199.169.18.129,167,HTTP,ICMP,1704.0,Mozilla/5.0,Success,0,Normal
2025-06-04 15:33:31,192.168.142.253,78.137.103.29,21,SMTP,TCP,1679.0,curl/7.68.0,Success,0,Normal
2025-06-05 04:01:48,192.168.23.14,161.68.179.18,21,FTP,TCP,2478.0,Mozilla/5.0,Failure,0,Normal
2025-06-01 20:21:31,115.215.224.6,31.188.185.226,167,DNS,TCP,4545.625,Nikto/2.1.6,Failure,1,BotAttack
2025-06-05 07:49:19,192.168.238.96,35.45.242.250,21,FTP,TCP,410.0,curl/7.68.0,Success,0,Normal
2025-06-05 18:26:07,115.215.224.6,160.237.61.94,23,Telnet,UDP,1583.0,Wget/1.20.3,Failure,1,BotAttack
2025-06-04 10:53:35,192.168.213.39,83.155.132.190,167,FTP,TCP,2360.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 00:51:34,192.168.189.211,219.61.8.164,25,SSH,UDP,2538.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 22:28:00,192.168.94.57,170.35.75.193,53,Telnet,ICMP,893.0,Mozilla/5.0,Success,0,Normal
2025-06-02 17:08:36,192.168.62.27,222.79.76.55,80,HTTPS,ICMP,2295.0,Mozilla/5.0,Success,0,Normal
2025-06-05 07:55:03,192.168.146.61,199.71.9.143,53,SSH,UDP,530.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 10:14:13,192.168.93.27,162.179.95.38,53,HTTPS,ICMP,1919.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 15:59:01,192.168.225.105,203.50.19.55,80,SMTP,UDP,2208.0,nmap/7.80,Success,0,Normal
2025-06-06 02:49:25,192.168.247.209,150.53.66.30,167,Telnet,TCP,726.0,python-requests/2.25.1,Failure,0,Normal
2025-06-02 01:48:32,192.168.163.105,16.196.59.109,53,SSH,TCP,2041.0,curl/7.68.0,Failure,0,Normal
2025-06-02 01:09:15,192.168.249.238,55.35.216.29,25,SSH,ICMP,2560.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 22:53:00,192.168.139.131,157.210.175.31,21,DNS,UDP,249.0,Mozilla/5.0,Success,0,Normal
2025-06-03 18:02:54,192.168.219.128,174.150.119.193,21,HTTPS,TCP,676.0,Wget/1.20.3,Success,0,Normal
2025-06-01 01:04:57,192.168.81.175,211.31.75.89,21,HTTPS,UDP,1184.0,curl/7.68.0,Success,0,Normal
2025-06-02 14:34:48,192.168.134.197,9.81.186.249,21,SSH,TCP,1270.0,curl/7.68.0,Success,0,Normal
2025-06-06 15:50:32,192.168.12.13,146.196.203.138,53,DNS,UDP,1933.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 23:40:07,192.168.175.98,208.91.198.75,22,HTTP,ICMP,2309.0,python-requests/2.25.1,Success,0,Normal
2025-06-04 06:31:50,195.86.201.230,219.248.64.209,135,SSH,TCP,2673.0,nmap/7.80,Failure,1,BotAttack
2025-06-06 05:01:42,192.168.254.66,202.143.166.209,167,FTP,TCP,1849.0,Mozilla/5.0,Success,0,Normal
2025-06-06 11:57:58,192.168.133.4,223.164.242.149,25,HTTP,UDP,2682.0,Nikto/2.1.6,Success,0,Normal
2025-06-04 03:24:06,192.168.7.189,161.89.252.87,53,HTTP,ICMP,1365.0,Mozilla/5.0,Success,0,Normal
2025-06-03 17:46:41,192.168.87.33,181.248.91.149,21,HTTPS,ICMP,708.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 02:47:53,192.168.140.74,113.197.43.27,53,DNS,TCP,1755.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 18:31:42,115.215.224.6,220.202.71.112,167,Telnet,ICMP,1265.0,Mozilla/5.0,Failure,1,BotAttack
2025-06-05 18:45:09,192.168.45.177,184.33.157.31,167,HTTPS,TCP,2199.0,curl/7.68.0,Success,0,Normal
2025-06-04 14:38:02,136.175.68.68,196.6.135.92,167,DNS,UDP,1844.0,Nikto/2.1.6,Failure,1,BotAttack
2025-06-02 05:00:18,192.168.56.189,52.121.83.102,167,HTTP,ICMP,1969.0,Mozilla/5.0,Success,0,Normal
2025-06-01 13:20:39,192.168.112.123,205.174.29.68,25,Telnet,TCP,468.0,Mozilla/5.0,Failure,0,Normal
2025-06-04 15:25:01,192.168.222.23,143.255.22.156,22,SSH,TCP,527.0,curl/7.68.0,Success,0,Normal
2025-06-06 19:06:17,192.168.182.13,212.131.125.182,25,SSH,UDP,514.0,nmap/7.80,Success,0,Normal
2025-06-06 14:37:47,192.168.93.161,217.143.67.34,167,DNS,UDP,280.0,Mozilla/5.0,Success,0,Normal
2025-06-06 15:32:23,192.168.121.201,214.103.181.200,80,SMTP,TCP,1301.0,nmap/7.80,Success,0,Normal
2025-06-06 20:15:09,192.168.39.155,144.28.158.40,21,Telnet,ICMP,1143.0,Mozilla/5.0,Success,0,Normal
2025-06-04 01:41:20,192.168.248.213,106.106.211.96,53,HTTPS,UDP,975.0,Mozilla/5.0,Success,0,Normal
2025-06-02 15:49:37,192.168.220.189,27.101.59.147,80,Telnet,UDP,1809.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 08:31:51,27.14.59.116,222.171.132.247,167,Telnet,ICMP,49.0,nmap/7.80,Failure,1,PortScan
2025-06-05 16:43:15,192.168.215.152,113.219.98.132,167,Telnet,ICMP,914.0,curl/7.68.0,Success,0,Normal
2025-06-02 03:49:14,192.168.78.143,190.102.175.14,22,SSH,UDP,718.0,Mozilla/5.0,Success,0,Normal
2025-06-05 18:03:23,115.215.224.6,136.253.53.190,167,DNS,ICMP,1795.0,curl/7.68.0,Failure,1,BotAttack
2025-06-02 11:42:55,192.168.170.12,27.183.220.237,80,SMTP,ICMP,1182.0,Mozilla/5.0,Success,0,Normal
2025-06-05 01:31:05,192.168.39.190,46.0.37.27,80,DNS,ICMP,2625.0,Wget/1.20.3,Success,0,Normal
2025-06-06 00:47:28,192.168.242.3,187.127.237.96,167,FTP,UDP,2127.0,curl/7.68.0,Success,0,Normal
2025-06-01 15:13:26,192.168.174.54,194.46.233.111,53,SMTP,ICMP,1483.0,nmap/7.80,Success,0,Normal
2025-06-02 07:24:04,192.168.127.241,163.242.16.160,53,HTTP,TCP,619.0,Mozilla/5.0,Success,0,Normal
2025-06-06 00:49:59,192.168.57.151,161.186.236.203,25,HTTPS,ICMP,2656.0,python-requests/2.25.1,Success,0,Normal
2025-06-04 15:46:50,192.168.220.146,197.193.142.34,22,HTTP,ICMP,1671.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 10:51:59,192.168.249.146,170.57.57.232,80,SSH,TCP,614.0,python-requests/2.25.1,Success,0,Normal
2025-06-04 16:06:18,192.168.20.224,41.154.48.36,25,HTTPS,TCP,2950.0,nmap/7.80,Success,0,Normal
2025-06-03 16:37:20,192.168.168.35,116.0.197.239,80,SSH,UDP,2333.0,Nikto/2.1.6,Success,0,Normal
2025-06-03 04:54:30,192.168.231.30,207.177.228.19,167,SMTP,TCP,208.0,Nikto/2.1.6,Success,0,Normal
2025-06-04 03:42:56,192.168.64.243,200.36.133.64,53,Telnet,ICMP,410.0,Mozilla/5.0,Success,0,Normal
2025-06-03 20:54:18,192.168.52.123,198.165.145.232,25,HTTP,TCP,987.0,Wget/1.20.3,Success,0,Normal
2025-06-05 09:31:59,192.168.214.18,94.14.24.167,80,HTTPS,ICMP,2372.0,curl/7.68.0,Success,0,Normal
2025-06-04 19:22:38,192.168.11.164,215.119.65.236,80,SMTP,ICMP,2080.0,Mozilla/5.0,Success,0,Normal
2025-06-04 08:47:57,192.168.164.69,139.0.144.67,25,HTTPS,ICMP,2308.0,Mozilla/5.0,Success,0,Normal
2025-06-06 03:11:52,192.168.40.65,178.48.193.58,22,Telnet,TCP,712.0,nmap/7.80,Success,0,Normal
2025-06-02 08:56:27,192.168.82.100,120.227.158.20,21,Telnet,UDP,1251.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 06:19:36,130.101.244.72,148.41.67.224,167,HTTPS,ICMP,2135.0,Wget/1.20.3,Failure,1,BotAttack
2025-06-06 18:42:39,192.168.251.109,76.17.18.250,80,SSH,ICMP,2324.0,Mozilla/5.0,Success,0,Normal
2025-06-03 10:47:11,192.168.191.233,52.236.68.219,80,DNS,UDP,305.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 19:00:27,192.168.97.88,164.105.193.152,22,DNS,UDP,775.0,Wget/1.20.3,Success,0,Normal
2025-06-05 20:29:11,192.168.44.46,211.242.196.4,22,FTP,UDP,1830.0,Wget/1.20.3,Success,0,Normal
2025-06-06 16:31:57,192.168.79.11,191.254.52.209,80,SSH,TCP,2761.0,nmap/7.80,Success,0,Normal
2025-06-05 07:35:48,192.168.137.54,126.49.16.180,80,DNS,TCP,1415.0,Wget/1.20.3,Success,0,Normal
2025-06-01 14:04:07,192.168.43.181,9.182.107.210,25,FTP,ICMP,480.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 19:53:46,192.168.249.93,7.153.250.83,21,HTTP,ICMP,1848.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 21:24:39,192.168.24.249,178.129.231.246,22,SMTP,TCP,625.0,curl/7.68.0,Failure,0,Normal
2025-06-01 03:25:40,192.168.64.110,18.165.131.239,53,Telnet,TCP,2110.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 03:52:53,192.168.177.145,165.25.134.55,25,Telnet,ICMP,1144.0,nmap/7.80,Success,0,Normal
2025-06-06 22:20:41,192.168.242.52,6.120.64.145,80,SMTP,UDP,1073.0,nmap/7.80,Success,0,Normal
2025-06-01 21:52:49,192.168.95.41,130.49.198.255,80,DNS,UDP,2907.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 14:32:20,192.168.213.35,31.116.85.3,80,HTTPS,UDP,1902.0,nmap/7.80,Success,0,Normal
2025-06-06 15:18:49,192.168.205.210,203.97.236.41,80,HTTPS,UDP,1747.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 22:30:22,192.168.75.193,215.91.144.253,25,SMTP,ICMP,2030.0,Wget/1.20.3,Success,0,Normal
2025-06-04 15:19:10,192.168.5.117,103.44.17.225,53,FTP,UDP,2736.0,Wget/1.20.3,Success,0,Normal
2025-06-06 23:39:07,192.168.163.210,71.141.70.57,53,SMTP,TCP,2943.0,python-requests/2.25.1,Success,0,Normal
2025-06-05 15:24:29,192.168.70.239,139.44.251.33,22,SMTP,ICMP,1001.0,Wget/1.20.3,Success,0,Normal
2025-06-04 12:27:22,192.168.209.84,215.215.49.177,25,HTTP,UDP,1136.0,Mozilla/5.0,Success,0,Normal
2025-06-05 15:17:28,192.168.252.123,200.215.149.218,21,SMTP,UDP,2068.0,curl/7.68.0,Success,0,Normal
2025-06-01 21:57:13,192.168.176.7,43.134.104.208,21,HTTP,UDP,551.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 11:22:16,192.168.67.16,210.208.108.6,25,DNS,UDP,2769.0,Mozilla/5.0,Success,0,Normal
2025-06-05 10:35:07,192.168.103.253,96.23.44.248,167,Telnet,ICMP,468.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 16:38:42,192.168.35.161,197.90.199.254,22,SMTP,TCP,1617.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 03:09:26,192.168.95.140,139.29.27.33,22,DNS,TCP,483.0,python-requests/2.25.1,Success,0,Normal
2025-06-05 18:40:31,192.168.56.87,63.143.178.13,167,SSH,TCP,1714.0,Wget/1.20.3,Success,0,Normal
2025-06-01 09:55:30,192.168.28.223,198.148.96.115,167,FTP,UDP,2110.0,Wget/1.20.3,Success,0,Normal
2025-06-02 23:02:20,192.168.190.145,105.165.239.119,80,Telnet,UDP,1520.0,nmap/7.80,Success,0,Normal
2025-06-05 13:59:36,192.168.102.183,203.129.242.112,25,FTP,UDP,1729.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 08:39:16,192.168.142.231,206.12.80.57,25,HTTPS,UDP,2364.0,nmap/7.80,Success,0,Normal
2025-06-05 22:47:34,192.168.94.46,166.89.172.80,80,SSH,ICMP,1744.0,Wget/1.20.3,Success,0,Normal
2025-06-02 10:42:35,192.168.63.212,24.203.186.111,25,FTP,ICMP,1948.0,Nikto/2.1.6,Failure,0,Normal
2025-06-01 12:21:19,38.233.224.217,173.133.234.3,23,Telnet,TCP,1169.0,curl/7.68.0,Failure,1,BotAttack
2025-06-05 12:53:30,192.168.126.188,212.49.101.160,21,DNS,ICMP,2564.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 02:04:20,192.168.54.112,85.121.31.149,21,HTTP,ICMP,677.0,Mozilla/5.0,Success,0,Normal
2025-06-04 08:08:34,192.168.0.119,113.122.126.32,167,DNS,UDP,1502.0,nmap/7.80,Success,0,Normal
2025-06-04 12:33:02,192.168.150.38,221.47.152.81,80,DNS,ICMP,566.0,curl/7.68.0,Success,0,Normal
2025-06-03 21:16:50,192.168.232.105,19.112.133.135,53,HTTP,UDP,226.0,nmap/7.80,Success,0,Normal
2025-06-03 17:47:14,192.168.150.219,176.135.80.5,53,HTTP,TCP,1557.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 20:39:46,192.168.72.197,201.197.172.220,80,FTP,UDP,1653.0,Nikto/2.1.6,Success,0,Normal
2025-06-04 07:34:43,192.168.132.141,145.155.238.100,167,DNS,UDP,2937.0,Nikto/2.1.6,Success,0,Normal
2025-06-01 19:03:07,192.168.134.42,222.174.150.113,25,FTP,ICMP,1951.0,nmap/7.80,Success,0,Normal
2025-06-01 23:47:18,192.168.30.56,120.113.134.196,80,FTP,UDP,2042.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 01:47:47,83.189.214.252,199.125.1.139,167,HTTPS,ICMP,165.0,curl/7.68.0,Failure,1,PortScan
2025-06-03 04:36:01,192.168.16.153,56.26.237.135,21,DNS,TCP,2098.0,python-requests/2.25.1,Success,0,Normal
2025-06-06 19:32:07,192.168.98.233,202.128.40.175,80,Telnet,TCP,2410.0,Nikto/2.1.6,Success,0,Normal
2025-06-02 12:47:57,192.168.78.184,212.16.102.61,80,SMTP,UDP,2039.0,Wget/1.20.3,Failure,0,Normal
2025-06-02 15:36:51,192.168.96.224,203.11.105.182,80,FTP,ICMP,263.0,Wget/1.20.3,Success,0,Normal
2025-06-03 20:59:05,85.23.127.120,208.101.32.140,135,SSH,TCP,180.0,Mozilla/5.0,Failure,1,PortScan
2025-06-02 08:05:34,192.168.75.72,167.36.177.231,167,SSH,TCP,593.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 00:54:42,192.168.128.130,76.255.9.209,53,HTTP,TCP,1364.0,Nikto/2.1.6,Success,0,Normal
2025-06-05 11:04:29,192.168.203.184,223.163.8.176,167,FTP,TCP,1722.0,Mozilla/5.0,Success,0,Normal
2025-06-01 00:38:36,192.168.34.75,106.250.17.70,25,HTTP,UDP,2110.0,Nikto/2.1.6,Success,0,Normal
2025-06-01 14:12:52,192.168.241.33,41.109.91.155,53,SSH,ICMP,949.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 16:58:36,192.168.206.107,99.95.120.245,80,Telnet,ICMP,990.0,Mozilla/5.0,Success,0,Normal
2025-06-01 23:19:07,192.168.55.142,3.193.22.76,53,HTTPS,ICMP,581.0,Nikto/2.1.6,Failure,0,Normal
2025-06-03 04:44:15,192.168.14.186,19.129.120.211,80,HTTP,TCP,808.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 08:13:04,192.168.200.98,196.252.247.177,80,SSH,TCP,1122.0,nmap/7.80,Success,0,Normal
2025-06-04 19:44:16,192.168.175.53,138.14.254.68,53,Telnet,UDP,2384.0,nmap/7.80,Success,0,Normal
2025-06-06 21:47:23,192.168.64.104,211.189.235.172,53,FTP,ICMP,2959.0,Mozilla/5.0,Success,0,Normal
2025-06-03 08:45:06,192.168.82.184,197.22.92.154,21,DNS,ICMP,2575.0,Nikto/2.1.6,Success,0,Normal
2025-06-03 18:07:40,192.168.29.54,200.6.203.82,80,Telnet,TCP,886.0,Mozilla/5.0,Success,0,Normal
2025-06-02 23:40:28,183.212.254.5,95.253.101.68,167,Telnet,ICMP,1833.0,python-requests/2.25.1,Failure,1,BotAttack
2025-06-04 13:32:50,195.86.201.230,90.160.40.253,167,HTTP,ICMP,1710.0,python-requests/2.25.1,Success,1,BotAttack
2025-06-05 15:33:12,192.168.141.67,191.179.218.184,25,HTTPS,UDP,914.0,curl/7.68.0,Success,0,Normal
2025-06-03 08:46:31,192.168.158.59,29.20.41.183,21,Telnet,TCP,2766.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 11:48:57,192.168.177.134,201.13.143.195,53,HTTPS,TCP,868.0,Wget/1.20.3,Success,0,Normal
2025-06-01 09:12:45,192.168.160.188,171.214.69.249,80,SMTP,UDP,1680.0,Wget/1.20.3,Success,0,Normal
2025-06-01 06:29:04,192.168.139.230,50.165.61.64,22,HTTPS,ICMP,1905.0,curl/7.68.0,Success,0,Normal
2025-06-04 07:52:53,192.168.39.141,188.171.37.107,53,HTTP,UDP,2950.0,Mozilla/5.0,Success,0,Normal
2025-06-05 06:39:04,192.168.185.158,146.127.219.98,167,SSH,UDP,1272.0,nmap/7.80,Success,0,Normal
2025-06-06 02:21:29,192.168.226.43,206.56.254.223,22,SMTP,UDP,2467.0,Nikto/2.1.6,Success,0,Normal
2025-06-06 12:40:33,192.168.122.121,182.133.55.250,80,HTTPS,UDP,848.0,Wget/1.20.3,Success,0,Normal
2025-06-01 21:12:05,192.168.149.83,192.95.141.35,53,Telnet,ICMP,2127.0,nmap/7.80,Success,0,Normal
2025-06-05 06:06:34,192.168.205.60,195.65.74.225,25,HTTPS,UDP,831.0,Wget/1.20.3,Success,0,Normal
2025-06-01 04:29:39,192.168.112.75,171.207.165.209,53,SSH,TCP,1382.0,curl/7.68.0,Success,0,Normal
2025-06-06 12:54:03,192.168.13.246,165.63.86.45,53,HTTP,UDP,1438.0,curl/7.68.0,Success,0,Normal
2025-06-05 15:02:50,192.168.86.41,114.159.181.193,167,HTTP,TCP,577.0,python-requests/2.25.1,Success,0,Normal
2025-06-02 15:38:39,192.168.200.224,195.50.220.181,80,SSH,TCP,767.0,Mozilla/5.0,Success,0,Normal
2025-06-01 06:02:19,192.168.140.231,204.5.139.78,167,Telnet,UDP,1448.0,Wget/1.20.3,Success,0,Normal
2025-06-02 23:09:43,192.168.115.114,16.55.246.65,167,HTTPS,TCP,2934.0,nmap/7.80,Failure,0,Normal
2025-06-01 19:22:27,192.168.197.27,120.200.11.159,53,SMTP,ICMP,2535.0,python-requests/2.25.1,Failure,0,Normal
2025-06-02 11:00:32,192.168.169.253,82.233.90.219,22,FTP,TCP,1846.0,curl/7.68.0,Success,0,Normal
2025-06-04 03:42:27,192.168.46.170,164.188.5.9,53,SSH,ICMP,2555.0,nmap/7.80,Success,0,Normal
2025-06-03 04:12:23,192.168.252.91,163.87.94.205,21,HTTPS,TCP,1965.0,python-requests/2.25.1,Success,0,Normal
2025-06-03 16:08:20,192.168.99.162,202.140.156.117,80,SMTP,ICMP,321.0,python-requests/2.25.1,Success,0,Normal
2025-06-01 01:35:15,192.168.168.55,206.153.227.209,167,DNS,UDP,2500.0,python-requests/2.25.1,Success,0,Normal
