Source_IP,Destination_IP,Port,Payload_Size,Intrusion,Hour,Minute,Day,Weekday,Request_Type_FTP,Request_Type_HTTP,Request_Type_HTTPS,Request_Type_SMTP,Request_Type_SSH,Request_Type_Telnet,Protocol_TCP,Protocol_UDP,User_Agent_Nikto/2.1.6,User_Agent_Wget/1.20.3,User_Agent_curl/7.68.0,User_Agent_nmap/7.80,User_Agent_python-requests/2.25.1,Status_Success,Scan_Type_Normal,Scan_Type_PortScan
77321527,30816853,167,1729.0,0,11,4,1,6,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
54455993,50005001,167,1741.0,1,10,24,4,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
48656977,1056712,25,2501.0,0,21,55,4,2,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False
11565524,36291069,22,2587.0,0,23,25,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
12053770,73443122,22,1439.0,0,7,31,4,2,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False
26205731,57332695,80,348.0,0,9,31,1,6,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
89806545,87199840,80,966.0,0,3,49,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
38854896,93204995,167,2560.0,0,17,56,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
58086976,15159195,167,2062.0,0,9,25,4,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
59282511,99795201,25,309.0,0,2,13,6,4,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
3158010,26506231,80,2441.0,0,9,35,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
53612047,31626855,22,1854.0,0,6,12,3,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
50917836,54276327,53,2013.0,0,15,39,6,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
54455993,86672436,167,3387.0,1,20,54,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
95429233,63844341,80,1709.0,0,12,37,3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
33701167,74530837,53,2063.0,0,13,12,4,2,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False
62183779,62318779,25,1501.0,0,7,19,3,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
81488834,17948099,22,1900.0,0,23,1,4,2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False
68337875,36767307,53,2487.0,0,14,59,5,3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
84254970,24258815,22,2581.0,0,18,58,6,4,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
73635217,70931462,53,1649.0,0,5,21,5,3,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False
81011825,5194769,80,311.0,0,3,13,5,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
39819759,43782291,21,1460.0,0,12,33,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
993877,15002044,53,2290.0,0,18,8,2,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
89004628,69041784,22,1721.0,0,13,29,4,2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
57269050,21169610,23,26.0,1,10,53,3,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
5956714,93938047,53,797.0,0,3,31,1,6,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
12645192,94902891,53,1539.0,0,2,36,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
88298334,15202277,22,589.0,0,15,41,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
62811465,75165749,167,4484.0,1,13,26,3,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
10715600,64786384,80,2503.0,0,13,57,1,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54310749,77861512,22,2586.0,0,9,47,6,4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
89117234,83700168,21,2881.0,0,23,56,5,3,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
44952786,28757364,25,2546.0,0,16,32,6,4,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
52126749,41738354,21,2454.0,0,18,28,6,4,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
76232562,73472594,80,332.0,0,7,0,6,4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
87391364,62637338,53,311.0,0,12,40,4,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
85237187,5153550,167,2126.0,0,5,33,1,6,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
82924718,67555068,167,1264.0,1,10,20,3,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
59196,87489347,25,2829.0,0,16,22,6,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
51287052,37652111,22,2658.0,0,0,6,1,6,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
84742924,15022018,53,2400.0,0,7,32,3,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
16498508,12408919,167,193.0,1,12,0,2,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
49322773,49489472,167,540.0,0,14,4,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
41903727,75079111,22,429.0,0,20,32,3,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
86669424,41184528,167,1894.0,0,8,58,6,4,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
4008416,67487709,25,2378.0,0,2,26,3,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
82924718,40405790,167,4545.625,1,14,55,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18252662,46232399,80,1902.0,0,15,46,5,3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
8212127,85037557,22,2429.0,0,7,38,5,3,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
13694750,98731655,53,900.0,0,0,16,1,6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
39213944,53590439,167,2167.0,0,4,15,5,3,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
16690118,36613783,80,2528.0,0,21,39,1,6,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
35452099,73290758,25,1519.0,0,15,31,5,3,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
41849530,4283833,25,1575.0,0,0,27,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
18091700,46443307,53,2044.0,0,4,20,2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
9509367,72803930,21,2498.0,0,21,34,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
52143592,65467094,167,23.0,1,3,47,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2744581,1438710,25,1343.0,0,8,48,6,4,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False
42736363,8318313,167,2549.0,0,11,7,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
41133035,28571479,22,1713.0,0,12,24,3,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
53142874,27043133,80,1887.0,0,19,37,2,0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
19023514,98220930,25,545.0,0,21,58,1,6,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
3344405,76949921,53,2166.0,0,17,10,5,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
54455993,37862908,23,3431.0,1,14,34,1,6,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
14464923,5468796,21,1221.0,0,18,21,1,6,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
51424623,16162335,80,375.0,0,20,33,5,3,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
56346519,4967999,25,1216.0,0,13,4,1,6,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
95553282,59431098,53,2903.0,0,8,21,6,4,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
80142202,93994595,25,1732.0,0,3,49,4,2,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
55621906,54900249,21,1732.0,0,11,15,4,2,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
32258714,19341002,53,2099.0,0,0,54,1,6,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
60057919,39963809,25,427.0,0,16,51,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
36836731,69271096,53,1982.0,0,1,29,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
83943636,56001018,25,1069.0,0,12,23,3,1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
77775233,43525349,167,739.0,0,23,56,5,3,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
45089021,9014035,21,2095.0,0,20,41,2,0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False
49234431,44300838,21,2977.0,0,19,36,1,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
67263536,30411987,23,660.0,1,13,10,4,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
94669880,12527165,167,2672.0,0,5,14,6,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
54455993,57886021,23,1138.0,1,3,44,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3747789,80651987,25,2434.0,0,4,45,4,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
79854218,75551848,53,383.0,0,20,58,4,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
54455993,85363387,23,2998.0,1,1,47,2,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
23440654,5141504,25,1760.0,0,1,28,1,6,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
37989002,66297832,167,1380.0,0,18,25,4,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
28981525,441398,80,1298.0,0,5,19,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
5094787,28116944,80,2849.0,0,21,9,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
62900191,2348857,53,1772.0,0,7,56,3,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
13518520,96704859,21,1997.0,0,5,17,5,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
69515835,78349285,25,682.0,0,22,51,6,4,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
57105085,2486324,25,375.0,0,13,43,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39272023,73953807,80,2249.0,0,23,34,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
61843919,34622081,25,717.0,0,18,26,1,6,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
74251851,39887181,22,951.0,0,16,21,6,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
68865605,9575024,22,2173.0,0,18,32,5,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
98950169,16605327,80,2472.0,0,17,27,2,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
84078841,16122665,80,2911.0,0,22,3,4,2,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
69546140,34179595,53,2260.0,0,10,3,2,0,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
75788652,4280013,53,2174.0,0,6,31,3,1,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
97388783,51696712,22,1093.0,0,14,15,4,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
22191274,53837740,22,790.0,0,8,10,6,4,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
67478567,43242125,53,2897.0,0,2,10,5,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24812975,63527239,53,842.0,0,18,47,3,1,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False
74950690,1068411,80,663.0,0,22,23,6,4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
44769682,72876931,53,263.0,0,13,41,5,3,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
5178811,91837079,80,1567.0,0,10,26,3,1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
70541966,59811730,167,890.0,0,2,42,3,1,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
33061546,97859821,135,77.0,1,23,44,6,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
53525676,76433620,167,3845.0,1,7,18,3,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
64390023,99361904,22,1949.0,0,19,7,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1248249,63961021,22,1033.0,0,3,32,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
67909899,8215722,53,1705.0,0,3,56,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
90504079,88881142,167,450.0,0,23,43,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
85347218,52672049,21,692.0,0,20,23,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
38189646,70319340,21,1291.0,0,12,53,3,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
56408819,25061852,53,641.0,0,1,21,1,6,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
12860996,6733306,21,649.0,0,21,8,6,4,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False
31601418,36148671,80,1513.0,0,21,22,4,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
88818519,28395112,25,591.0,0,6,53,5,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
54455993,72163736,167,4285.0,1,20,22,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
10122459,6409909,25,524.0,0,3,15,1,6,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
45467545,94164248,25,2178.0,0,18,45,1,6,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
67720176,20990065,53,1681.0,0,7,7,3,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False
15518273,48395087,53,2067.0,0,0,38,1,6,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False
82149659,77429315,53,392.0,0,7,2,3,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
55668840,76578389,167,1253.0,0,20,20,4,2,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
57269050,22179196,167,155.0,1,17,26,1,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
95110059,42666033,167,3609.0,1,1,35,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
57269050,35287968,167,22.0,1,20,8,5,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
85989965,16623358,80,897.0,0,15,45,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
68129515,44223249,25,2635.0,0,2,54,6,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
98534205,43469471,167,2733.0,0,10,5,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
18792859,45349720,21,2529.0,0,7,26,2,0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False
61004519,96740919,167,1397.0,0,3,59,4,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
41947121,30934350,80,317.0,0,4,13,4,2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
62639572,57048309,80,960.0,0,12,50,1,6,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
25761980,51969828,22,1262.0,0,8,6,1,6,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
62811465,52527710,167,978.0,1,14,27,1,6,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
41631387,379986,22,2556.0,0,16,14,2,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
68684006,56691447,21,1122.0,0,8,45,5,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
33061546,2630311,167,169.0,1,19,38,6,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
13065582,9672542,21,2425.0,0,8,39,6,4,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
73739950,35255722,53,2013.0,0,3,43,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
89523303,93570128,167,572.0,0,20,1,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
57269050,50318267,23,196.0,1,2,28,2,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
39720248,57588042,135,113.0,1,10,47,5,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
40418774,33662690,22,1858.0,0,3,20,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
53250977,45283871,53,962.0,0,7,45,2,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False
8814141,83064747,135,16.0,1,1,24,2,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
55261782,82314579,25,1656.0,0,8,9,5,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
64551262,10955817,167,1774.0,0,3,23,6,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
40218380,14638894,80,2186.0,0,20,57,2,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
8734687,75995273,80,2812.0,0,16,3,6,4,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
67263536,36954655,167,4231.0,1,6,59,6,4,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
31531702,24958571,80,215.0,0,6,31,4,2,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
13968776,83724460,167,159.0,1,3,28,2,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
83263900,23000100,53,397.0,0,2,18,1,6,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
6889476,92282202,25,1476.0,0,11,34,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
26610834,23250056,21,638.0,0,23,42,3,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
97201634,21486204,25,1689.0,0,6,32,6,4,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
51141005,60561500,22,2976.0,0,15,29,5,3,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False
72989838,52224995,22,2335.0,0,6,45,4,2,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
45317993,26002190,53,1970.0,0,9,12,6,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
99021326,64795926,22,1254.0,0,6,25,2,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
11232655,29579687,53,2878.0,0,0,3,1,6,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
86433295,56712441,21,1550.0,0,1,31,6,4,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
19314075,67756771,22,1083.0,0,20,19,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
49438434,60744027,22,1198.0,0,7,24,6,4,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
61444328,60610036,80,2248.0,0,12,18,1,6,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False
76269628,17391921,22,2519.0,0,10,10,5,3,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
33002153,54311098,22,2128.0,0,17,52,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
54455993,24773537,167,3714.0,1,17,12,4,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
67263536,38382403,23,3312.0,1,15,53,5,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
90027150,93493782,23,964.0,1,11,50,6,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
85355291,66134006,167,1211.0,0,5,12,6,4,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
13957912,39320381,80,1813.0,0,15,36,5,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
34549577,85281185,167,2664.0,0,16,42,3,1,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
82377851,72094717,21,2203.0,0,11,55,1,6,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
85679155,76677266,53,2277.0,0,14,53,4,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
58462097,83124321,21,2676.0,0,2,17,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
33061546,75685001,167,123.0,1,4,33,4,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
36282022,50633380,167,2671.0,0,18,20,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
31514662,99034917,80,1258.0,0,10,22,5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
68964015,10991680,22,1219.0,0,6,7,3,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
86363745,42237540,53,2344.0,0,3,1,2,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False
42792163,35270288,80,897.0,0,17,37,1,6,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
1675778,13851480,53,2331.0,0,23,33,1,6,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
91179566,58349255,22,220.0,0,16,3,4,2,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False
3882090,77588914,80,1222.0,0,23,5,1,6,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
90060914,7768486,80,2663.0,0,2,14,3,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
49300507,9981588,21,1554.0,0,5,20,5,3,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False
64024444,9806561,22,1327.0,0,22,45,4,2,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
21660798,91685871,21,1422.0,0,13,46,1,6,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
47533564,82802822,80,621.0,0,7,9,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
38319673,66770863,53,424.0,0,10,31,3,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
19259440,92053899,25,1947.0,0,19,3,5,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
20157292,17198815,22,2358.0,0,20,34,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
53779677,49417078,21,2582.0,0,0,58,4,2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
57181068,2722647,25,1623.0,0,11,29,6,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33051518,7598650,21,848.0,0,23,10,3,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
50629163,84591163,53,2870.0,0,17,27,5,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
27702647,79182798,53,2573.0,0,11,47,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
39720248,97506149,135,178.0,1,2,7,6,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
30194718,81670680,25,647.0,0,18,28,3,1,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
97591198,90443418,167,1828.0,0,20,28,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
73079614,52192909,53,2459.0,0,7,0,6,4,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False
86732910,22621120,25,2182.0,0,11,35,6,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
45213172,63935030,21,2953.0,0,23,44,1,6,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
95054555,48743610,80,2898.0,0,7,14,1,6,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
72166484,79572895,22,318.0,0,14,29,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
72612774,14068292,22,2585.0,0,4,39,4,2,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
49981961,3461866,167,2146.0,0,23,46,1,6,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
75688454,57736379,23,2301.0,1,7,26,6,4,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
57269050,87342890,167,200.0,1,13,59,1,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
27001952,47834158,80,1187.0,0,20,21,5,3,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False
44741555,34098317,80,470.0,0,18,10,6,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
58105502,41594526,53,1557.0,0,19,25,6,4,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
14969771,32764953,80,2062.0,0,21,54,4,2,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
67263536,23213390,167,4131.0,1,8,22,2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
8814141,70472328,135,81.0,1,3,54,5,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
82613014,38797258,21,1352.0,0,1,17,2,0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
3067296,46129342,80,2989.0,0,16,56,6,4,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
96629528,84834210,22,2708.0,0,10,6,6,4,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
45663462,62454549,23,1106.0,1,15,0,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
82924718,26556389,135,1813.0,1,2,58,3,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
221454,47347765,21,851.0,0,5,9,5,3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
82924718,67194975,167,1020.0,1,12,12,6,4,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
55937673,29643819,80,2692.0,0,5,23,1,6,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
88728793,33964052,53,1700.0,0,19,47,3,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
60681563,81911977,167,638.0,0,5,6,6,4,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
86136288,15130383,80,1992.0,0,8,46,1,6,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False
95530145,82136257,167,886.0,0,14,58,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
47155123,69599305,167,1777.0,0,9,50,5,3,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
57226758,54128740,167,2495.0,0,18,12,5,3,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False
23360609,1246880,22,485.0,0,0,53,3,1,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False
76979915,414298,53,678.0,0,2,41,6,4,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
9058119,61425533,167,1444.0,0,3,21,6,4,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
48736189,61400547,167,2217.0,0,1,25,2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
35954697,82262994,21,2961.0,0,16,15,5,3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
77640134,51226872,21,1388.0,0,13,48,3,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
56581036,33175006,21,1133.0,0,16,20,1,6,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
